6.634145975112915039e-02,3.167119026184082031e-01,2.048204988241195679e-01,1.857675015926361084e-01,5.383551865816116333e-02,2.304390966892242432e-01,3.000000000000000000e+00
5.658536031842231750e-02,1.196489036083221436e-01,3.428932130336761475e-01,3.043417930603027344e-01,1.953300982713699341e-01,6.704199314117431641e-02,3.000000000000000000e+00
5.268292874097824097e-02,3.743112087249755859e-01,4.761132001876831055e-01,7.520288228988647461e-01,7.386999130249023438e-01,4.996820986270904541e-01,2.000000000000000000e+00
5.658536031842231750e-02,3.222694098949432373e-01,5.220515131950378418e-01,1.015024036169052124e-01,8.721629157662391663e-03,2.984451055526733398e-01,2.000000000000000000e+00
1.580487936735153198e-01,3.223677873611450195e-01,3.090647980570793152e-02,5.334857702255249023e-01,2.507782876491546631e-01,4.373045861721038818e-01,4.000000000000000000e+00
5.073171108961105347e-02,2.509000003337860107e-01,3.701845109462738037e-01,9.078502655029296875e-02,2.137234956026077271e-01,3.089609146118164062e-01,3.000000000000000000e+00
5.073171108961105347e-02,3.428823947906494141e-01,5.005553960800170898e-01,7.521854043006896973e-01,2.413454055786132812e-01,3.406536877155303955e-01,3.000000000000000000e+00
1.004877984523773193e-01,3.751150965690612793e-01,1.741942018270492554e-01,5.440785288810729980e-01,1.105535030364990234e-01,3.626101911067962646e-01,2.000000000000000000e+00
5.073171108961105347e-02,3.587870001792907715e-01,5.409935712814331055e-01,7.510265111923217773e-01,7.450640797615051270e-01,5.363343954086303711e-01,2.000000000000000000e+00
5.073171108961105347e-02,3.144325911998748779e-01,3.612799942493438721e-01,7.167636752128601074e-01,2.036345005035400391e-01,1.152826026082038879e-01,2.000000000000000000e+00
5.756098031997680664e-02,3.377194106578826904e-01,3.943603038787841797e-01,9.504085034132003784e-02,1.484975069761276245e-01,1.064739003777503967e-01,2.000000000000000000e+00
5.268292874097824097e-02,1.488015949726104736e-01,1.204819008708000183e-01,4.158281087875366211e-01,7.804643362760543823e-02,1.511974930763244629e-01,3.000000000000000000e+00
5.073171108961105347e-02,3.685860931873321533e-01,5.875756144523620605e-01,7.846937775611877441e-01,2.606982886791229248e-01,4.852854907512664795e-01,2.000000000000000000e+00
4.975609853863716125e-02,3.844558894634246826e-01,3.295733928680419922e-01,8.063232898712158203e-01,2.497400045394897461e-01,5.491126775741577148e-01,3.000000000000000000e+00
6.341463327407836914e-02,2.309979945421218872e-01,2.325185984373092651e-01,1.324433949775993824e-03,2.318383939564228058e-02,2.412631064653396606e-01,1.000000000000000000e+00
1.307317018508911133e-01,6.390367746353149414e-01,1.351027935743331909e-01,4.842253029346466064e-01,6.397019028663635254e-01,8.221911191940307617e-01,4.000000000000000000e+00
5.073171108961105347e-02,1.436060965061187744e-01,1.303692013025283813e-01,4.085960090160369873e-01,1.249186024069786072e-01,1.784728020429611206e-01,3.000000000000000000e+00
7.024390250444412231e-02,4.750455915927886963e-01,1.782733052968978882e-01,1.015202980488538742e-02,6.890449672937393188e-02,2.536877095699310303e-01,3.000000000000000000e+00
5.658536031842231750e-02,4.114669859409332275e-01,3.793377876281738281e-01,4.554348066449165344e-03,1.546075940132141113e-01,2.212170958518981934e-01,2.000000000000000000e+00
1.629267930984497070e-01,3.538061976432800293e-01,1.158554032444953918e-01,5.488306283950805664e-01,9.288775175809860229e-02,3.853279054164886475e-01,4.000000000000000000e+00
5.268292874097824097e-02,1.198078021407127380e-01,1.189887970685958862e-01,3.975901007652282715e-01,2.665292918682098389e-01,2.792666852474212646e-01,2.000000000000000000e+00
7.902438938617706299e-02,3.312641978263854980e-01,3.715280909091234207e-03,6.161063909530639648e-01,7.392243742942810059e-01,4.543325006961822510e-01,4.000000000000000000e+00
8.390244096517562866e-02,5.616260170936584473e-01,4.273844882845878601e-02,3.210409879684448242e-01,8.021698892116546631e-02,4.163095057010650635e-01,1.000000000000000000e+00
9.170731902122497559e-02,4.844099879264831543e-01,1.284445971250534058e-01,3.281823098659515381e-01,2.972024977207183838e-01,6.981014013290405273e-01,4.000000000000000000e+00
4.780488088726997375e-02,3.278169929981231689e-01,1.174480989575386047e-01,7.223454713821411133e-01,1.605129987001419067e-01,4.931760132312774658e-01,2.000000000000000000e+00
5.268292874097824097e-02,3.377113044261932373e-01,1.853491961956024170e-01,6.548702120780944824e-01,2.142581939697265625e-01,2.373763024806976318e-01,3.000000000000000000e+00
4.975609853863716125e-02,3.122003003954887390e-02,5.752423033118247986e-02,3.273555934429168701e-01,1.169048026204109192e-01,9.018147736787796021e-02,1.000000000000000000e+00
7.804878056049346924e-02,1.794742047786712646e-01,2.204854935407638550e-01,3.646627068519592285e-01,2.101723998785018921e-01,4.083384871482849121e-01,5.000000000000000000e+00
1.141462996602058411e-01,6.049644947052001953e-01,1.317693013697862625e-02,3.731926083564758301e-01,4.026414081454277039e-02,5.485005974769592285e-01,4.000000000000000000e+00
5.268292874097824097e-02,3.328655064105987549e-01,4.555448889732360840e-01,5.747504904866218567e-02,3.993535041809082031e-02,1.239657029509544373e-01,3.000000000000000000e+00
7.414633780717849731e-02,6.467907130718231201e-02,8.729036897420883179e-02,3.294684886932373047e-01,1.009996980428695679e-01,3.089607954025268555e-01,4.000000000000000000e+00
5.560975894331932068e-02,4.734323918819427490e-01,5.848944783210754395e-01,1.514360010623931885e-01,3.543094173073768616e-02,9.069575369358062744e-02,3.000000000000000000e+00
5.853658914566040039e-02,1.253252029418945312e-01,3.335771858692169189e-01,2.882328033447265625e-01,8.617296814918518066e-02,3.030816093087196350e-02,2.000000000000000000e+00
4.682926833629608154e-02,2.388585954904556274e-01,2.957713901996612549e-01,6.143805980682373047e-01,2.103582024574279785e-01,3.059690892696380615e-01,2.000000000000000000e+00
5.073171108961105347e-02,8.013649284839630127e-02,2.393798977136611938e-01,2.844878137111663818e-01,4.431553184986114502e-03,1.229612007737159729e-01,2.000000000000000000e+00
4.682926833629608154e-02,2.900936007499694824e-01,2.184004038572311401e-01,6.837465763092041016e-01,9.307727962732315063e-02,1.454132050275802612e-01,1.000000000000000000e+00
6.634145975112915039e-02,4.490658938884735107e-01,7.865106314420700073e-02,8.865825831890106201e-02,4.197311121970415115e-03,2.081710994243621826e-01,5.000000000000000000e+00
4.878048971295356750e-02,3.034035861492156982e-01,2.822842001914978027e-01,6.528676748275756836e-01,4.376037120819091797e-01,2.211470007896423340e-01,3.000000000000000000e+00
5.073171108961105347e-02,3.876799046993255615e-01,4.731138050556182861e-01,8.151947259902954102e-01,2.036831974983215332e-01,4.487706124782562256e-01,2.000000000000000000e+00
4.878048971295356750e-02,2.189128994941711426e-01,3.129855990409851074e-01,5.861093997955322266e-01,1.306066066026687622e-01,3.507292866706848145e-01,2.000000000000000000e+00
4.975609853863716125e-02,3.286904096603393555e-01,1.321659982204437256e-01,6.344184875488281250e-01,3.418102860450744629e-01,2.617287933826446533e-01,2.000000000000000000e+00
5.365854129195213318e-02,1.523036062717437744e-01,1.749075949192047119e-01,1.981607973575592041e-01,4.616358131170272827e-02,3.625958859920501709e-01,1.000000000000000000e+00
6.146341934800148010e-02,4.093989133834838867e-01,3.492337092757225037e-02,8.022140860557556152e-01,7.443807087838649750e-03,7.035184651613235474e-02,1.000000000000000000e+00
1.004877984523773193e-01,1.222070977091789246e-01,2.194011062383651733e-01,3.796992003917694092e-01,6.505832076072692871e-02,5.837625265121459961e-01,4.000000000000000000e+00
6.536585092544555664e-02,3.390845954418182373e-01,1.114403009414672852e-01,6.624476909637451172e-01,3.376618921756744385e-01,5.962871909141540527e-01,3.000000000000000000e+00
2.000000029802322388e-01,3.293319940567016602e-01,5.802036821842193604e-02,5.613836050033569336e-01,3.773789107799530029e-01,4.381428062915802002e-01,4.000000000000000000e+00
6.536585092544555664e-02,1.181633025407791138e-01,1.122153028845787048e-01,3.137243092060089111e-01,1.686059981584548950e-01,4.960595965385437012e-01,4.000000000000000000e+00
4.975609853863716125e-02,1.085868999361991882e-01,1.562762074172496796e-02,4.353420138359069824e-01,7.927648723125457764e-02,1.288309991359710693e-01,2.000000000000000000e+00
7.999999821186065674e-02,1.806890070438385010e-01,1.733254939317703247e-01,5.030441284179687500e-01,1.888789981603622437e-02,5.581852197647094727e-01,5.000000000000000000e+00
1.424389928579330444e-01,1.651040017604827881e-01,3.050050139427185059e-01,4.352776110172271729e-01,2.297333031892776489e-01,6.312047243118286133e-01,5.000000000000000000e+00
5.268292874097824097e-02,4.334717988967895508e-01,1.511142998933792114e-01,7.900862097740173340e-01,2.921204864978790283e-01,5.210369825363159180e-01,2.000000000000000000e+00
5.073171108961105347e-02,1.587115973234176636e-01,1.420255983248353004e-03,4.594793915748596191e-01,2.137234956026077271e-01,1.812881976366043091e-01,2.000000000000000000e+00
4.780488088726997375e-02,2.582097053527832031e-01,2.175260037183761597e-01,6.417881250381469727e-01,4.052853956818580627e-02,1.774273067712783813e-01,1.000000000000000000e+00
5.658536031842231750e-02,2.231121957302093506e-01,2.521773874759674072e-01,5.941433906555175781e-01,9.231699258089065552e-02,2.768133878707885742e-01,2.000000000000000000e+00
6.731708347797393799e-02,4.901618957519531250e-01,9.854623349383473396e-04,2.725366950035095215e-01,5.959957093000411987e-02,4.934273958206176758e-01,4.000000000000000000e+00
7.121951133012771606e-02,1.066040992736816406e-01,6.419015675783157349e-02,4.198417961597442627e-01,2.298099994659423828e-01,4.835251867771148682e-01,5.000000000000000000e+00
2.517072856426239014e-01,5.687084197998046875e-01,6.306789815425872803e-02,3.709377944469451904e-01,2.164669930934906006e-01,6.094620227813720703e-01,4.000000000000000000e+00
6.439024209976196289e-02,5.064641833305358887e-01,1.578257977962493896e-01,2.129445970058441162e-01,1.112286970019340515e-01,2.912414968013763428e-01,3.000000000000000000e+00
4.682926833629608154e-02,2.797766923904418945e-01,3.598327040672302246e-01,1.013221964240074158e-01,3.894631862640380859e-01,1.906526982784271240e-01,2.000000000000000000e+00
5.073171108961105347e-02,2.587442100048065186e-01,4.468758031725883484e-02,5.609279274940490723e-01,2.479524016380310059e-01,2.281855046749114990e-01,2.000000000000000000e+00
5.073171108961105347e-02,2.848578095436096191e-01,3.328863978385925293e-01,6.766508817672729492e-01,3.130728006362915039e-01,1.216514036059379578e-01,2.000000000000000000e+00
4.878048971295356750e-02,3.173205852508544922e-01,5.422512292861938477e-01,1.354543026536703110e-02,3.294622004032135010e-01,2.941547036170959473e-01,3.000000000000000000e+00
5.365854129195213318e-02,1.609109044075012207e-01,1.011245995759963989e-01,5.113608241081237793e-01,1.240194030106067657e-02,3.685472011566162109e-01,1.000000000000000000e+00
6.341463327407836914e-02,4.994632899761199951e-01,1.369546055793762207e-01,2.035571932792663574e-01,8.680958300828933716e-02,2.536877095699310303e-01,2.000000000000000000e+00
5.658536031842231750e-02,3.391354084014892578e-01,1.212773993611335754e-01,6.650502085685729980e-01,3.091155886650085449e-01,6.117218136787414551e-01,3.000000000000000000e+00
6.536585092544555664e-02,2.457341998815536499e-01,2.921257019042968750e-01,2.837767079472541809e-02,1.840965002775192261e-01,1.422515064477920532e-01,1.000000000000000000e+00
5.268292874097824097e-02,3.575806021690368652e-01,4.825963079929351807e-01,4.822374135255813599e-02,2.196507006883621216e-01,1.052535027265548706e-01,3.000000000000000000e+00
5.268292874097824097e-02,1.901025027036666870e-01,6.681776046752929688e-02,7.518950849771499634e-02,5.585379898548126221e-03,2.004518918693065643e-02,1.000000000000000000e+00
6.829267740249633789e-02,2.440863996744155884e-01,6.801159679889678955e-02,6.069359779357910156e-01,3.883306980133056641e-01,3.046487867832183838e-01,2.000000000000000000e+00
5.365854129195213318e-02,4.618549942970275879e-01,3.578639030456542969e-01,7.313525676727294922e-02,1.667802929878234863e-01,4.167808890342712402e-01,2.000000000000000000e+00
4.585365951061248779e-02,3.721997141838073730e-01,2.141291052103042603e-01,7.812005877494812012e-01,1.866983026266098022e-01,3.878810107707977295e-01,3.000000000000000000e+00
5.170731991529464722e-02,2.203893959522247314e-01,4.298573136329650879e-01,3.097021877765655518e-01,1.439224928617477417e-01,4.427537918090820312e-01,2.000000000000000000e+00
6.048779934644699097e-02,3.132346868515014648e-01,2.739061042666435242e-02,6.945856809616088867e-01,9.108054637908935547e-02,4.694477915763854980e-01,2.000000000000000000e+00
7.219512015581130981e-02,8.743465691804885864e-02,8.516175299882888794e-02,1.963918060064315796e-01,6.179802119731903076e-02,1.520496010780334473e-01,1.000000000000000000e+00
5.365854129195213318e-02,4.220784902572631836e-01,7.624215632677078247e-02,7.071974873542785645e-01,3.344466164708137512e-02,2.566646933555603027e-01,1.000000000000000000e+00
4.487805068492889404e-02,3.269869089126586914e-01,3.912765085697174072e-01,7.334877252578735352e-01,2.463127970695495605e-01,1.734804958105087280e-01,2.000000000000000000e+00
6.829267740249633789e-02,4.495275914669036865e-01,1.472260057926177979e-01,4.093078896403312683e-02,1.469059009104967117e-02,1.749932020902633667e-01,1.000000000000000000e+00
6.048779934644699097e-02,1.040060967206954956e-01,4.867642000317573547e-02,4.192762970924377441e-01,2.372014969587326050e-01,4.685884118080139160e-01,2.000000000000000000e+00
4.975609853863716125e-02,3.548657894134521484e-01,4.129320085048675537e-01,7.230008840560913086e-01,5.813806056976318359e-01,3.955981135368347168e-01,3.000000000000000000e+00
6.634145975112915039e-02,3.365531861782073975e-01,5.358523726463317871e-01,1.741855032742023468e-02,6.835951656103134155e-02,1.585385948419570923e-01,1.000000000000000000e+00
5.170731991529464722e-02,4.699630141258239746e-01,1.517851054668426514e-01,8.714293837547302246e-01,7.801204919815063477e-02,3.614825904369354248e-01,2.000000000000000000e+00
5.463415011763572693e-02,4.115760028362274170e-01,2.993964962661266327e-02,6.537352204322814941e-01,5.685843154788017273e-02,6.983579695224761963e-02,1.000000000000000000e+00
1.365853995084762573e-01,4.694027006626129150e-01,6.570090353488922119e-02,2.910790145397186279e-01,2.825556993484497070e-01,5.710085034370422363e-01,4.000000000000000000e+00
5.073171108961105347e-02,5.162914991378784180e-01,3.350172936916351318e-01,8.299201130867004395e-01,8.728911876678466797e-01,6.742395758628845215e-01,2.000000000000000000e+00
7.121951133012771606e-02,3.087252974510192871e-01,3.659326955676078796e-02,2.993878126144409180e-01,3.340424001216888428e-01,8.364088833332061768e-02,3.000000000000000000e+00
5.756098031997680664e-02,4.093413949012756348e-01,3.025141060352325439e-01,3.493300080299377441e-02,9.965865314006805420e-02,8.547432720661163330e-02,2.000000000000000000e+00
4.487805068492889404e-02,3.776519000530242920e-01,8.344167843461036682e-03,7.315108776092529297e-01,9.439300745725631714e-02,4.147424995899200439e-01,2.000000000000000000e+00
8.585365861654281616e-02,3.370118141174316406e-01,6.082342937588691711e-02,5.004205703735351562e-01,2.433956973254680634e-02,4.012402892112731934e-01,2.000000000000000000e+00
6.243902072310447693e-02,3.243218958377838135e-01,1.049828995019197464e-02,6.982737183570861816e-01,1.066605001688003540e-01,3.861719071865081787e-01,5.000000000000000000e+00
7.999999821186065674e-02,1.106775030493736267e-01,1.358132064342498779e-01,3.336797058582305908e-01,1.660389006137847900e-01,5.073692202568054199e-01,4.000000000000000000e+00
5.073171108961105347e-02,5.475232005119323730e-01,4.232040941715240479e-01,9.253442883491516113e-01,6.034172773361206055e-01,8.428552150726318359e-01,2.000000000000000000e+00
8.780488371849060059e-02,1.666387021541595459e-01,1.285180002450942993e-01,3.191893994808197021e-01,4.974164962768554688e-01,5.113664269447326660e-01,4.000000000000000000e+00
8.487804979085922241e-02,5.953757837414741516e-02,4.526181891560554504e-02,3.095802068710327148e-01,2.384072914719581604e-02,2.844007909297943115e-01,1.000000000000000000e+00
9.853658825159072876e-02,3.353126943111419678e-01,5.549484118819236755e-02,4.987111985683441162e-01,1.210721954703330994e-02,3.921475112438201904e-01,5.000000000000000000e+00
4.682926833629608154e-02,3.395692110061645508e-01,3.581309020519256592e-01,6.988930106163024902e-01,4.538097083568572998e-01,3.054280877113342285e-01,3.000000000000000000e+00
9.073171019554138184e-02,5.802505016326904297e-01,1.278577023185789585e-03,3.592199087142944336e-01,3.109320066869258881e-02,5.262674093246459961e-01,3.000000000000000000e+00
2.068292945623397827e-01,4.159275889396667480e-01,2.463918924331665039e-02,3.340227901935577393e-01,3.766312003135681152e-01,6.273614764213562012e-01,4.000000000000000000e+00
5.073171108961105347e-02,1.755394041538238525e-01,1.821472942829132080e-01,5.304239988327026367e-01,5.346462875604629517e-02,3.438548147678375244e-01,1.000000000000000000e+00
4.156096875667572021e-01,2.585253119468688965e-01,1.974183022975921631e-01,5.487425923347473145e-01,5.828332901000976562e-01,6.312211155891418457e-01,4.000000000000000000e+00
4.487805068492889404e-02,2.902216017246246338e-01,4.524348974227905273e-01,6.786803007125854492e-01,3.746962174773216248e-02,3.435840904712677002e-01,1.000000000000000000e+00
9.951219707727432251e-02,1.500867009162902832e-01,2.544811964035034180e-01,4.284309148788452148e-01,2.695342898368835449e-01,7.080203890800476074e-01,5.000000000000000000e+00
8.097560703754425049e-02,5.946145951747894287e-02,3.869532048702239990e-02,3.470914959907531738e-01,1.789838969707489014e-01,2.825596034526824951e-01,3.000000000000000000e+00
7.024390250444412231e-02,4.039692878723144531e-01,2.089522033929824829e-02,2.439654022455215454e-01,4.554758965969085693e-01,3.738098144531250000e-01,5.000000000000000000e+00
5.463415011763572693e-02,4.803270995616912842e-01,6.748294234275817871e-01,1.829311996698379517e-01,2.171981930732727051e-01,6.603234261274337769e-02,2.000000000000000000e+00
5.365854129195213318e-02,4.801017045974731445e-01,2.610233128070831299e-01,8.516209721565246582e-01,5.077608227729797363e-01,6.036515235900878906e-01,2.000000000000000000e+00
4.975609853863716125e-02,2.380570024251937866e-01,1.049967035651206970e-01,5.027436017990112305e-01,8.922074921429157257e-03,2.869515120983123779e-01,3.000000000000000000e+00
7.999999821186065674e-02,3.164415061473846436e-01,1.360229961574077606e-02,2.892419993877410889e-01,2.502157092094421387e-01,1.197244971990585327e-01,5.000000000000000000e+00
5.073171108961105347e-02,1.368090063333511353e-01,7.906822860240936279e-02,1.572034060955047607e-01,3.600747883319854736e-02,3.065258860588073730e-01,1.000000000000000000e+00
7.024390250444412231e-02,4.990695118904113770e-01,4.638903960585594177e-02,1.022759974002838135e-01,1.583755016326904297e-01,1.933975964784622192e-01,5.000000000000000000e+00
5.170731991529464722e-02,1.111064031720161438e-01,2.735180966556072235e-02,4.436449110507965088e-01,8.543489873409271240e-02,2.097291946411132812e-01,3.000000000000000000e+00
8.292683213949203491e-02,2.738732099533081055e-01,2.665195055305957794e-02,6.456913948059082031e-01,3.004139065742492676e-01,3.665224909782409668e-01,5.000000000000000000e+00
4.975609853863716125e-02,3.123571872711181641e-01,5.247228145599365234e-01,1.257942989468574524e-02,3.964479863643646240e-01,3.319875895977020264e-01,2.000000000000000000e+00
1.921951025724411011e-01,6.106215119361877441e-01,1.013109982013702393e-01,4.229510128498077393e-01,3.095712959766387939e-01,7.275707125663757324e-01,5.000000000000000000e+00
7.609756290912628174e-02,7.669971883296966553e-02,9.620375186204910278e-02,3.519153892993927002e-01,6.179802119731903076e-02,3.663814067840576172e-01,1.000000000000000000e+00
5.073171108961105347e-02,9.109818190336227417e-02,1.122153028845787048e-01,2.022517025470733643e-01,2.455964982509613037e-01,2.344850003719329834e-01,2.000000000000000000e+00
5.756098031997680664e-02,2.108179926872253418e-01,2.525381147861480713e-01,5.621927976608276367e-01,1.380897015333175659e-01,1.740158945322036743e-01,2.000000000000000000e+00
1.141462996602058411e-01,4.131850898265838623e-01,5.837890133261680603e-02,3.767581880092620850e-01,3.825257122516632080e-01,6.678351759910583496e-01,4.000000000000000000e+00
4.682926833629608154e-02,2.237365990877151489e-01,1.846531033515930176e-01,5.606877207756042480e-01,5.315624177455902100e-02,2.134415954351425171e-01,3.000000000000000000e+00
1.151219978928565979e-01,3.593282103538513184e-01,1.194951981306076050e-01,5.982136726379394531e-01,3.212999999523162842e-01,2.858146131038665771e-01,3.000000000000000000e+00
9.073171019554138184e-02,1.679842025041580200e-01,3.277857005596160889e-01,4.142059981822967529e-01,8.732762187719345093e-02,5.353217124938964844e-01,4.000000000000000000e+00
5.853658914566040039e-02,3.990530073642730713e-01,4.769065976142883301e-01,1.127205975353717804e-02,6.136633828282356262e-02,1.535713970661163330e-01,1.000000000000000000e+00
1.219512000679969788e-01,4.500563144683837891e-01,4.370836168527603149e-02,8.793563246726989746e-01,1.944288015365600586e-01,3.771815896034240723e-01,4.000000000000000000e+00
5.365854129195213318e-02,4.654684960842132568e-01,9.086429327726364136e-02,7.162926197052001953e-01,4.130822122097015381e-01,2.811478972434997559e-01,1.000000000000000000e+00
4.682926833629608154e-02,1.895512938499450684e-01,1.955842971801757812e-01,5.495504736900329590e-01,1.794270984828472137e-02,3.103292882442474365e-01,3.000000000000000000e+00
7.999999821186065674e-02,3.300490975379943848e-01,2.196059972047805786e-01,1.807584017515182495e-01,6.790746003389358521e-02,1.680946052074432373e-01,1.000000000000000000e+00
5.756098031997680664e-02,2.715212106704711914e-01,4.034700989723205566e-01,4.217251017689704895e-02,3.398461043834686279e-01,4.503880143165588379e-01,3.000000000000000000e+00
5.268292874097824097e-02,1.091070994734764099e-01,2.983312904834747314e-01,2.861168086528778076e-01,8.392015844583511353e-02,9.996537119150161743e-02,1.000000000000000000e+00
5.073171108961105347e-02,4.837389886379241943e-01,1.293812990188598633e-01,9.099963903427124023e-01,5.721560120582580566e-01,3.868137001991271973e-01,2.000000000000000000e+00
7.707317173480987549e-02,4.234906136989593506e-01,2.369228005409240723e-02,2.481361925601959229e-01,5.836489200592041016e-01,4.563074111938476562e-01,3.000000000000000000e+00
6.926829367876052856e-02,5.080204084515571594e-02,4.343231022357940674e-02,2.294258028268814087e-01,5.768885090947151184e-02,5.378327891230583191e-02,1.000000000000000000e+00
7.999999821186065674e-02,3.147450983524322510e-01,1.071313978172838688e-03,2.825576066970825195e-01,2.419105023145675659e-01,1.172825023531913757e-01,3.000000000000000000e+00
6.829267740249633789e-02,4.539563953876495361e-01,2.828918099403381348e-01,3.245206922292709351e-02,1.513216942548751831e-01,2.443491965532302856e-01,5.000000000000000000e+00
6.048779934644699097e-02,2.295877933502197266e-01,2.468077987432479858e-01,7.848618552088737488e-03,1.126983016729354858e-01,1.964464932680130005e-01,1.000000000000000000e+00
5.951219052076339722e-02,2.505224049091339111e-01,2.013497948646545410e-01,1.754283010959625244e-01,6.614240817725658417e-03,1.807743012905120850e-01,3.000000000000000000e+00
5.073171108961105347e-02,2.382757067680358887e-01,2.593334913253784180e-01,4.548020958900451660e-01,1.155218034982681274e-01,1.294313073158264160e-01,2.000000000000000000e+00
5.268292874097824097e-02,1.818533986806869507e-01,3.348192870616912842e-01,2.654721140861511230e-01,1.632878035306930542e-01,2.991197109222412109e-01,1.000000000000000000e+00
4.975609853863716125e-02,3.822036981582641602e-01,2.201129049062728882e-01,7.963969111442565918e-01,6.606663763523101807e-02,4.213190972805023193e-01,2.000000000000000000e+00
5.073171108961105347e-02,5.435987114906311035e-01,3.223001062870025635e-01,9.777457118034362793e-01,4.581370055675506592e-01,6.643906235694885254e-01,2.000000000000000000e+00
7.219512015581130981e-02,2.569488883018493652e-01,1.959505975246429443e-01,4.135532975196838379e-01,1.156303007155656815e-02,3.869555890560150146e-02,1.000000000000000000e+00
1.170732006430625916e-01,4.413653910160064697e-01,7.714016735553741455e-02,2.945421040058135986e-01,5.349801778793334961e-01,6.092584729194641113e-01,4.000000000000000000e+00
4.878048971295356750e-02,3.768906891345977783e-01,6.843662858009338379e-01,1.175142973661422729e-01,8.187454193830490112e-02,7.620517909526824951e-02,2.000000000000000000e+00
5.365854129195213318e-02,3.184689879417419434e-01,5.307828187942504883e-01,1.475170999765396118e-02,3.704527914524078369e-01,3.320187926292419434e-01,2.000000000000000000e+00
6.439024209976196289e-02,1.272440999746322632e-01,3.901851922273635864e-02,1.300299018621444702e-01,1.665094941854476929e-01,3.589864075183868408e-01,5.000000000000000000e+00
5.951219052076339722e-02,4.886764883995056152e-01,2.442951947450637817e-01,8.749548196792602539e-01,3.383378088474273682e-01,5.551682114601135254e-01,1.000000000000000000e+00
5.073171108961105347e-02,2.185505032539367676e-01,9.550125896930694580e-02,6.469488888978958130e-02,6.209747865796089172e-02,1.556769013404846191e-01,3.000000000000000000e+00
5.463415011763572693e-02,1.777241975069046021e-01,1.016706004738807678e-01,6.232649087905883789e-02,2.069810926914215088e-01,2.263437062501907349e-01,3.000000000000000000e+00
